Language,Index,Word
is,25,cipa
is,26,klitoris
is,27,hani
is,28,hani-sogskál
is,29,hanar
is,30,coon
is,31,vitleysa
is,32,með
is,33,cumshot
is,34,cunillingus
is,35,cunt
is,36,fjandinn
is,37,dick
is,38,dildó
is,39,dildós
is,40,hugsa
is,41,hundur-fucker
is,42,duche
is,43,dyke
is,44,sáðlát
is,45,sáðkorn
is,46,fag
is,47,fagging
is,48,fagot
is,49,fagots
is,50,fanny
is,51,felching
is,52,fellatio
is,53,flans
is,54,helvíti
is,55,fucker
is,56,fuckers
is,57,fucks
is,58,fudge pakki
is,59,guðdæmdur
is,60,pabbi
is,61,hore
is,62,horny
is,63,jerk-burt
is,64,kock
is,65,labia
is,66,lust
is,67,lusting
is,68,masochist
is,69,sjálfsfróun
is,70,móður fucker
is,71,nazi
is,72,nigger
is,73,niggers
is,74,orgasim
is,75,fullnægingu
is,76,pecker
is,77,typpið
is,78,piss
is,79,reiður
is,80,pisser
is,81,pisses
is,82,pissa
is,83,pissoff
is,84,kúkur
is,85,klám
is,86,prick
is,87,pricks
is,88,pube
is,89,pussies
is,90,kisa
is,91,nauðgun
is,92,nauðgari
is,93,endaþarmi
is,94,þroskaheftur
is,95,rimming
is,96,sadist
is,97,skrúfa
is,98,scrotum
is,99,sæði
is,100,kynlíf
is,101,shag
is,102,shagging
is,103,shemale
is,104,skít
is,105,skítur
is,106,shitted
is,107,shitting
is,108,shitty
is,109,skank
is,110,druslan
is,111,sluts
is,112,smegma
is,113,smut
is,114,hrifsa
is,115,sonur-af-tíkur
is,116,bil
is,117,spunk
is,118,testicle
is,119,tit
is,120,tits
is,121,titt
is,122,turd
is,123,leggöngum
is,124,viagra
is,125,vulva
is,126,wang
is,127,wank
is,128,hóra
is,129,x hlutfall
is,130,xxx
it,0,aborto
it,1,anale
it,2,ano
it,3,culo
it,4,ass-stronzo
it,5,asini
it,6,stronzo
it,7,stronzi
it,8,ballbag
it,9,palle
it,10,bastardo
it,11,bellend
it,12,bestiale
it,13,brutalità
it,14,cagna
it,15,bitches
it,16,bitching
it,17,sanguinoso
it,18,pompino
it,19,bollok
it,20,tetta
it,21,tette
it,22,seni
it,23,buceta
it,24,muncher di tappeti
it,25,spiraglio
it,26,cipa
it,27,clitoride
it,28,cazzo
it,29,pompinara
it,30,cazzi
it,31,procione lavatore
it,32,una schifezza
it,33,cum
it,34,eiaculazione
it,35,cunillingus
it,36,fica
it,37,dannazione
it,38,dildo
it,39,dink
it,40,dog-stronzo
it,41,duche
it,42,diga
it,43,eiaculare
it,44,eiaculato
it,45,eiacula
it,46,sigaretta
it,47,fagging
it,48,fascina
it,49,fascine
it,50,figa
it,51,felching
it,52,fellatio
it,53,flangia
it,54,fanculo
it,55,scopata
it,56,coglione
it,57,fuckers
it,58,fuckings
it,59,scopa
it,60,fudge packer
it,61,god-dannato
it,62,inferno
it,63,hore
it,64,corneo
it,65,kock
it,66,labbra
it,67,lussuria
it,68,lusting
it,69,masochista
it,70,masturbarsi
it,71,madre stronza
it,72,nazista
it,73,negro
it,74,negri
it,75,orgasim
it,76,orgasmo
it,77,orgasmi
it,78,pene
it,79,pisciare
it,80,incazzata
it,81,pisser
it,82,piscia
it,83,pissing
it,84,pissoff
it,85,cacca
it,86,porno
it,87,pornografia
it,88,puntura
it,89,pube
it,90,fighe
it,91,micio
it,92,stupro
it,93,stupratore
it,94,retto
it,95,ritardare
it,96,rimming
it,97,sadico
it,98,avvitamento
it,99,scroto
it,100,sperma
it,101,sesso
it,102,scopare
it,103,shagging
it,104,transessuali
it,105,merda
it,106,shite
it,107,merde
it,108,shitted
it,109,cacare
it,110,merdoso
it,111,skank
it,112,slut
it,113,troie
it,114,smegma
it,115,oscenità
it,116,strappare
it,117,figlio di puttana
it,118,spac
it,119,audacia
it,120,testicolo
it,121,titt
it,122,escremento
it,123,vagina
it,124,viagra
it,125,vulva
it,126,wang
it,127,wank
it,128,puttana
it,129,x valutato
it,130,xxx
ja,0,中絶
ja,1,アナル
ja,2,肛門
ja,3,お尻
ja,4,お尻クッカー
ja,5,ロバ
ja,6,下衆野郎
ja,7,ろくでなし
ja,8,ボールバッグ
ja,9,ボール
ja,10,クソ野郎
ja,11,bellend
ja,12,ばかげた
ja,13,獣姦
ja,14,雌犬
ja,15,愚痴
ja,16,血まみれの
ja,17,フェラチオ
ja,18,気楽な
ja,19,おっぱい
ja,20,ブセタ
ja,21,やけどする
ja,22,カーペットマンチャー
ja,23,隙
ja,24,シパ
ja,25,クリトリス
ja,26,コック
ja,27,コック吸盤
ja,28,クーン
ja,29,がらくた
ja,30,兼
ja,31,ザーメン
ja,32,クニリンガス
ja,33,女
ja,34,くそー
ja,35,ディック
ja,36,ディルド
ja,37,沈む
ja,38,ドッグファッカー
ja,39,公爵夫人
ja,40,堤防
ja,41,射精する
ja,42,射精した
ja,43,射精
ja,44,ほこり
ja,45,曇り
ja,46,迷い
ja,47,偽物
ja,48,ファニー
ja,49,フェッチ
ja,50,フランジ
ja,51,くそ
ja,52,めちゃくちゃ
ja,53,バカ
ja,54,クッカー
ja,55,クソ
ja,56,ファック
ja,57,ファッジパッカー
ja,58,神だらけの
ja,59,最悪
ja,60,地獄
ja,61,飼い主
ja,62,角質の
ja,63,ジャークオフ
ja,64,陰唇
ja,65,欲望
ja,66,マゾ
ja,67,自慰行為をする
ja,68,マザーファッカー
ja,69,ナチ
ja,70,ニガー
ja,71,オルガシム
ja,72,オーガズム
ja,73,ペッカー
ja,74,陰茎
ja,75,小便
ja,76,怒って
ja,77,おしゃべり
ja,78,おしっこ
ja,79,放尿
ja,80,放棄
ja,81,うんち
ja,82,ポルノの
ja,83,ポルノ
ja,84,刺します
ja,85,プリック
ja,86,パブ
ja,87,プッシー
ja,88,レイプ
ja,89,強姦犯
ja,90,直腸
ja,91,遅らせる
ja,92,リミング
ja,93,サディスト
ja,94,ねじ込み
ja,95,陰嚢
ja,96,精液
ja,97,性別
ja,98,シャグ
ja,99,震え
ja,100,シーメール
ja,101,たわごと
ja,102,シテ
ja,103,スカンク
ja,104,ふしだらな女
ja,105,スメグマ
ja,106,スマット
ja,107,スナッチ
ja,108,spac
ja,109,スパンク
ja,110,睾丸
ja,111,乳首
ja,112,titt
ja,113,のどか
ja,114,膣
ja,115,バイアグラ
ja,116,外陰部
ja,117,王
ja,118,オタク
ja,119,売春婦
ja,120,×定格
ja,121,xxx
kn,0,ಗರ್ಭಪಾತ
kn,1,ಗುದ
kn,2,ಗುದದ್ವಾರ
kn,3,ಕತ್ತೆ
kn,4,ಆಶ್-ಫಕರ್
kn,5,ಅಸ್ಹೋಲ್
kn,6,ಅಸೋಲೆಸ್
kn,7,ಬಾಲ್ಬಾಗ್
kn,8,ಚೆಂಡುಗಳು
kn,9,ಬಾಸ್ಟರ್ಡ್
kn,10,ಬೆಲೆಂಡ್
kn,11,ಮೃದ್ವಂಗಿ
kn,12,ಪ್ರಾಣಿಜನ್ಯತೆ
kn,13,ಬಿಚ್
kn,14,ಬಿಟ್ಚಿಸ್
kn,15,ಬೆಚಿಂಗ್
kn,16,ರಕ್ತಸಿಕ್ತ
kn,17,ಬ್ಲೋಜಾಬ್
kn,18,ಬೊಲ್ಲೊಕ್
kn,19,ಕುರುಚಲು ಗಿಡ
kn,20,ಬೂಬಿಗಳು
kn,21,ಸ್ತನಗಳನ್ನು
kn,22,ಬುಕೆಟಾ
kn,23,ತಿಕ
kn,24,ಬಟ್
kn,25,ಕಾರ್ಪೆಟ್ ಮಂಚರ್
kn,26,ಚಿಂಕ್
kn,27,ಸಿಪಾ
kn,28,ಚಂದ್ರನಾಡಿ
kn,29,ಕೋಳಿ
kn,30,ಕೋಳಿ ಸಕ್ಕರ್
kn,31,ಕಾಕ್ಸ್
kn,32,ಕೂನ್
kn,33,ಅಮೇಧ್ಯ
kn,34,ಕಮ್
kn,35,ಕಮ್ಶಾಟ್
kn,36,ಕುನಿಲ್ಲಸ್
kn,37,ಕಂಟ್
kn,38,ಡ್ಯಾಮ್
kn,39,ಡಿಕ್
kn,40,ದ್ವಿಧ್ರುವಿ
kn,41,dildos
kn,42,ಡಿಂಕ್
kn,43,ನಾಯಿ-ಫಕರ್
kn,44,ಡಚೆ
kn,45,ಡೈಕ್
kn,46,ಹೊರಹೊಮ್ಮಿಸು
kn,47,ಸ್ಫೂರ್ತಿ
kn,48,ಎಜಾಕ್ಯುಲೇಟ್ಸ್
kn,49,ಇಜಲಲೇಟಿಂಗ್
kn,50,ಉದ್ಗಾರ
kn,51,ತಮಾಷೆ
kn,52,ಮಂದಗತಿ
kn,53,ಮಬ್ಬು
kn,54,fagots
kn,55,ಫ್ಯಾನಿ
kn,56,ಹೊಡೆತ
kn,57,ಪತನ
kn,58,ಚಾಚುಪಟ್ಟಿ
kn,59,ಫಕ್
kn,60,ನಾಶವಾಗಿದ್ದನು
kn,61,ಫಕರ್
kn,62,fuckers
kn,63,ಫಕಿಂಗ್
kn,64,ಫಕಿಂಗ್ಸ್
kn,65,ಇಷ್ಟಪಡುತ್ತಾನೆ
kn,66,ಮಿಠಾಯಿ ಪ್ಯಾಕರ್
kn,67,ದೇವರನ್ನು ಹಾನಿಗೊಳಗಾಯಿತು
kn,68,ಗಾಡ್ಡಮ್
kn,69,ನರಕ
kn,70,ಹೋರ್
kn,71,ಮೊನಚಾದ
kn,72,ಜರ್ಕ್-ಆಫ್
kn,73,ಕೋಕ್
kn,74,ಯೋನಿಯ
kn,75,ಕಾಮ
kn,76,ಕಾಮುಕ
kn,77,ಮಾಸೋಚಿಸ್ಟ್
kn,78,ಹಸ್ತಮೈಥುನ ಮಾಡು
kn,79,ತಾಯಿ ಫಕರ್
kn,80,ನಾಜಿ
kn,81,ನಿಗರ್
kn,82,ನಿಗ್ಗರ್ಗಳು
kn,83,ಒರಾಸಿಮ್
kn,84,ಪರಾಕಾಷ್ಠೆ
kn,85,ಪರಾಕಾಷ್ಠೆಗಳನ್ನು
kn,86,ಪೆಕರ್
kn,87,ಶಿಶ್ನ
kn,88,ಮೂತ್ರ ವಿಸರ್ಜಿಸು
kn,89,ನಿರುತ್ಸಾಹಗೊಂಡಿದೆ
kn,90,ಪಿಸರ್
kn,91,ಮೂತ್ರಪಿಂಡಗಳು
kn,92,pissing
kn,93,ಪಿಸ್ಸಾಫ್
kn,94,ಪೂಪ್
kn,95,ಅಶ್ಲೀಲತೆ
kn,96,ಅಶ್ಲೀಲ
kn,97,ಚುಚ್ಚು
kn,98,ಪ್ರಿಕ್ಸ್
kn,99,ಪಬ್
kn,100,ಪುಸಿಗಳು
kn,101,ಪುಸಿ
kn,102,ಅತ್ಯಾಚಾರ
kn,103,ಅತ್ಯಾಚಾರಿ
kn,104,ಗುದನಾಳದ
kn,105,ರಿಟಾರ್ಡ್
kn,106,ಹಚ್ಚುವುದು
kn,107,ದುಃಖಗಾರ
kn,108,ತಿರುಗಿಸುವುದು
kn,109,ಸ್ಕ್ರೋಟಮ್
kn,110,ವೀರ್ಯ
kn,111,ಲೈಂಗಿಕತೆ
kn,112,ಶಾಗ್
kn,113,ಶಾಗ್ಗಿಂಗ್
kn,114,ಶೆಮೇಲ್
kn,115,ಶಿಟ್
kn,116,ಷೈಟ್
kn,117,ಶಿಟ್ಸ್
kn,118,shitted
kn,119,ಅಲುಗಾಡುವಿಕೆ
kn,120,ಅಸಹ್ಯ
kn,121,ಸ್ಕಾಂಕ್
kn,122,ಸೂಳೆ
kn,123,ಸ್ಲಟ್ಗಳು
kn,124,ಸ್ಮೆಗ್ಮಾ
kn,125,ಕೊಳೆತ
kn,126,ಸ್ನ್ಯಾಚ್
kn,127,ಮಗ-ಆಫ್-ಬಿಚ್
kn,128,spac
kn,129,ಉಬ್ಬು
kn,130,ವೃಷಣ
kn,131,ಟಿಟ್
kn,132,ಚೇಕಡಿ ಹಕ್ಕಿಗಳು
kn,133,turd
kn,134,ಯೋನಿ
kn,135,ವಯಾಗ್ರ
kn,136,ವಾಂಗ್
kn,137,ಮುಷ್ಕರ
kn,138,x ರೇಟೆಡ್
kn,139,xxx
ko,0,유산
ko,1,항문
ko,2,나귀
ko,3,엉덩이 새끼
ko,4,엉덩이
ko,5,볼 가방
ko,6,불알
ko,7,잡종
ko,8,연예인
ko,9,짐승 같은
ko,10,수성
ko,11,암캐
ko,12,불평
ko,13,피의
ko,14,입으로
ko,15,bollok
ko,16,얼간이
ko,17,가슴
ko,18,부 에타
ko,19,부랑자
ko,20,대상
ko,21,카펫 망치
ko,22,갈라진 틈
ko,23,cipa
ko,24,음핵
ko,25,수탉
ko,26,자지
ko,27,검둥이
ko,28,쓰레기
ko,29,정액
ko,30,사정
ko,31,cunillingus
ko,32,여성 성기
ko,33,조금도
ko,34,형사
ko,35,딜도
ko,36,딩크
ko,37,개 새끼
ko,38,두체
ko,39,다이크
ko,40,갑자기 외치다
ko,41,사정 된
ko,42,사정하다
ko,43,사정하는
ko,44,궐련
ko,45,지저귀다
ko,46,동성애자
ko,47,호모
ko,48,펠칭
ko,49,구강
ko,50,플랜지
ko,51,못쓰게 만들다
ko,52,망할
ko,53,새끼
ko,54,새끼들
ko,55,빌어 먹을
ko,56,퍼지 패커
ko,57,맙소사
ko,58,지옥
ko,59,호르
ko,60,흥분한
ko,61,코크
ko,62,음순
ko,63,색욕
ko,64,찌름
ko,65,매저 키스트
ko,66,자위 행위
ko,67,어머니 새끼
ko,68,나치
ko,69,깜둥이
ko,70,오르가즘
ko,71,오르가슴
ko,72,곡괭이
ko,73,음경
ko,74,소변
ko,75,성난
ko,76,작은 소리
ko,77,오줌
ko,78,화나게
ko,79,고물
ko,80,포르노
ko,81,춘화
ko,82,찌르기
ko,83,덩어리
ko,84,겁쟁이
ko,85,고양이
ko,86,강간
ko,87,강간범
ko,88,직장
ko,89,지체
ko,90,손질
ko,91,사디스트
ko,92,나사못으로 죄다
ko,93,음낭
ko,94,섹스
ko,95,성교
ko,96,뒤죽박죽
ko,97,여비
ko,98,똥
ko,99,지저분한
ko,100,속이다
ko,101,엿 같은
ko,102,스컹크
ko,103,매춘부
ko,104,스 멕마
ko,105,흑수병
ko,106,인상
ko,107,아들 - 개자식
ko,108,우주
ko,109,고환
ko,110,젖꼭지
ko,111,장대비
ko,112,질
ko,113,비아그라
ko,114,외음부
ko,115,왕
ko,116,멍한
ko,117,x 등급
ko,118,트리플 엑스
la,0,abortum
la,1,ani figuratur
la,2,ano est
la,3,asinus
la,4,pulli irrumator praetor
la,5,de asinis
la,6,culus
la,7,assholes
la,8,ballbag
la,9,balls
la,10,bastardis
la,11,bellend
la,12,bestialem
la,13,bestialitas
la,14,bitch
la,15,licisci
la,16,bitching
la,17,cruento
la,18,blowjob
la,19,bollok
la,20,books
la,21,libris
la,22,ubera
la,23,buceta
la,24,bum
la,25,dolium
la,26,tapete fanfare
la,27,"rima,"
la,28,cipa
la,29,clitoridis
la,30,gallus
la,31,gallus hirudo
la,32,gallorum
la,33,coon
la,34,crap
la,35,cum
la,36,cumshot
la,37,cunillingus
la,38,cunt
la,39,damnare
la,40,dick
la,41,dildo
la,42,dildos
la,43,dink
la,44,"canem irrumator praetor,"
la,45,duche
la,46,fossatum
la,47,ejaculate
la,48,euadit:
la,49,iaciat
la,50,ejaculating
la,51,ejaculation
la,52,fag
la,53,fagging
la,54,cinaede
la,55,malleolis
la,56,fanny
la,57,felching
la,58,fellatio
la,59,labium
la,60,irrumabo
la,61,fucked
la,62,irrumator praetor
la,63,fututorum
la,64,fucking
la,65,fuckings
la,66,fucks
la,67,fudge packer
la,68,"deus, condemnabitur"
la,69,goddamn
la,70,infernum
la,71,hore
la,72,corneum
la,73,off-inprobus
la,74,kock
la,75,purgamentum
la,76,libidine
la,77,cupiditatis
la,78,sine priore
la,79,masturbari
la,80,irrumator praetor matrem suam
la,81,nazi
la,82,nigger
la,83,reiteratis dissectionibus
la,84,orgasim
la,85,gaudens
la,86,orgasms
la,87,ficedulae
la,88,coles
la,89,defricatus urina
la,90,irata
la,91,mane mingentem
la,92,pisses
la,93,meientis
la,94,pissoff
la,95,stercus
la,96,christmas cruises
la,97,porno
la,98,turpia scripta imaginesque
la,99,idest
la,100,stimulum calcitrare
la,101,pube
la,102,pussies
la,103,pussy
la,104,stuprum
la,105,opprimentis explendam
la,106,rectum iri
la,107,retardant
la,108,rimming
la,109,sadist
la,110,futuit
la,111,scrotum milij
la,112,habuerit
la,113,sexus
la,114,sag
la,115,shagging
la,116,shemale
la,117,stercore
la,118,vacca foeda
la,119,cacat olim
la,120,shitted
la,121,shitting
la,122,cacata carta
la,123,skank
la,124,cunnus
la,125,pessumae
la,126,smegma
la,127,smut
la,128,rapiunt
la,129,mæna
la,130,locutus
la,131,spunk
la,132,testiculum nervumque
la,133,cit
la,134,tits
la,135,titt
la,136,turci
la,137,naturale eius debent
la,138,re
la,139,quidam latinorum praesumtores
la,140,wang
la,141,wank
la,142,scortum
la,143,x rated
la,144,xxx:
lt,0,abortas
lt,1,analinis
lt,2,išangės
lt,3,asilas
lt,4,asilai
lt,5,subingalvis
lt,6,krepšys
lt,7,rutuliai
lt,8,bastard
lt,9,bellend
lt,10,geriausias
lt,11,gerumas
lt,12,kalė
lt,13,kalės
lt,14,bitching
lt,15,kruvinas
lt,16,blowjob
lt,17,bollok
lt,18,boob
lt,19,krūtinės
lt,20,buceta
lt,21,pakimba
lt,22,užpakalis
lt,23,kilimėlis
lt,24,chink
lt,25,cipa
lt,26,klitoris
lt,27,gaidys
lt,28,gaidžiai
lt,29,plaktukas
lt,30,šūdas
lt,31,cum
lt,32,cumshot
lt,33,cunillingus
lt,34,šiknius
lt,35,prakeiktas
lt,36,penis
lt,37,dildo
lt,38,dink
lt,39,šunys
lt,40,duche
lt,41,pylimas
lt,42,ejakuliacija
lt,43,fag
lt,44,fagging
lt,45,fagot
lt,46,fagots
lt,47,fanny
lt,48,nardymas
lt,49,bendrija
lt,50,flanšas
lt,51,pakliuvom
lt,52,žioplys
lt,53,žudikai
lt,54,sušikti
lt,55,fuckings
lt,56,fucks
lt,57,švelnus pakuotojas
lt,58,dieviškas
lt,59,pragaras
lt,60,gerkite
lt,61,raguotas
lt,62,nustumti
lt,63,kock
lt,64,žaizdos
lt,65,geismas
lt,66,lusting
lt,67,masochistas
lt,68,masturbuoti
lt,69,motina žioplys
lt,70,nacių
lt,71,nigger
lt,72,niggers
lt,73,orgazmas
lt,74,orgazmus
lt,75,pecker
lt,76,varpos
lt,77,myžti
lt,78,pissed
lt,79,pisser
lt,80,pisses
lt,81,pissing
lt,82,atsiknisk
lt,83,kakoti
lt,84,porno
lt,85,pornografija
lt,86,prick
lt,87,prizai
lt,88,pube
lt,89,pussies
lt,90,pūlingas
lt,91,išprievartavimas
lt,92,išžagintojas
lt,93,tiesiosios žarnos
lt,94,retard
lt,95,rimavimas
lt,96,sadist
lt,97,įsukimas
lt,98,kapšelį
lt,99,sperma
lt,100,seksas
lt,101,gaudyti
lt,102,shagging
lt,103,shemale
lt,104,shite
lt,105,shits
lt,106,nustumta
lt,107,shitting
lt,108,shitty
lt,109,skank
lt,110,apskretėlė
lt,111,sluts
lt,112,smegma
lt,113,smut
lt,114,pakabinti
lt,115,tarpas
lt,116,spunk
lt,117,sėklidė
lt,118,tit
lt,119,papai
lt,120,titt
lt,121,turd
lt,122,makšties
lt,123,viagra
lt,124,vulva
lt,125,wang
lt,126,wank
lt,127,kekše
lt,128,x įvertintas
lt,129,xxx
lv,0,aborts
lv,1,anālais
lv,2,tūpļa
lv,3,ass
lv,4,ass-fucker
lv,5,ēzeļi
lv,6,pakaļu
lv,7,assholes
lv,8,somas
lv,9,bumbiņas
lv,10,bastards
lv,11,bellend
lv,12,labsirdīgs
lv,13,labestība
lv,14,kuce
lv,15,kucēm
lv,16,bitching
lv,17,asiņaina
lv,18,blowjob
lv,19,bollok
lv,20,boob
lv,21,krūtis
lv,22,buceta
lv,23,pakaļa
lv,24,muca
lv,25,paklāju muncher
lv,26,smirdēt
lv,27,cipa
lv,28,klitoris
lv,29,gailis
lv,30,gailis-zīdējs
lv,31,gaiļus
lv,32,coon
lv,33,crap
lv,34,cum
lv,35,cumshot
lv,36,cunillingus
lv,37,cunt
lv,38,nopelt
lv,39,penis
lv,40,dildo
lv,41,krunciet
lv,42,sunītis
lv,43,duche
lv,44,dambis
lv,45,ejakulēt
lv,46,ejakulācija
lv,47,ejakulāti
lv,48,fag
lv,49,fagging
lv,50,fagots
lv,51,fanny
lv,52,felching
lv,53,biedrība
lv,54,atloks
lv,55,izdrāzt
lv,56,fucked
lv,57,fuckers
lv,58,jāšanās
lv,59,fuckings
lv,60,fucks
lv,61,izdomājums
lv,62,dievbijīgs
lv,63,sasodīts
lv,64,ellē
lv,65,hore
lv,66,ragveida
lv,67,saraustīties
lv,68,kārts
lv,69,labia
lv,70,iekāre
lv,71,lusting
lv,72,masohists
lv,73,masturbēt
lv,74,māte fucker
lv,75,nacisti
lv,76,nigger
lv,77,niggeri
lv,78,orgasms
lv,79,orgasma
lv,80,pecker
lv,81,dzimumlocekļa
lv,82,mīzt
lv,83,pissed
lv,84,pisser
lv,85,pisses
lv,86,pissing
lv,87,atšujies
lv,88,kakls
lv,89,porno
lv,90,pornogrāfija
lv,91,dūriens
lv,92,prikuļi
lv,93,pube
lv,94,pussies
lv,95,incītis
lv,96,izvarošana
lv,97,izvarotājs
lv,98,taisnās zarnas
lv,99,palēnināt
lv,100,rimšana
lv,101,sadists
lv,102,skrūvēšana
lv,103,kapsula
lv,104,spermu
lv,105,dzimums
lv,106,shag
lv,107,shagging
lv,108,shemale
lv,109,sūdi
lv,110,shite
lv,111,shits
lv,112,nomocīts
lv,113,shitting
lv,114,shitty
lv,115,skank
lv,116,slampa
lv,117,sluts
lv,118,smegma
lv,119,smut
lv,120,satvert
lv,121,kucēns
lv,122,spac
lv,123,spunk
lv,124,sēklinieki
lv,125,zīle
lv,126,titt
lv,127,turd
lv,128,maksts
lv,129,viagra
lv,130,vulva
lv,131,wang
lv,132,wank
lv,133,prostitūta
lv,134,x nominālā
lv,135,xxx
mk,0,абортус
mk,1,анален
mk,2,анус
mk,3,газ
mk,4,газ-fucker
mk,5,магариња
mk,6,кретену
mk,7,дупки
mk,8,топка
mk,9,топки
mk,10,копиле
mk,11,ѕвонче
mk,12,бестијален
mk,13,бестијалност
mk,14,кучка
mk,15,кучки
mk,16,бакнување
mk,17,крвав
mk,18,blowjob
mk,19,bollok
mk,20,граба
mk,21,гради
mk,22,buceta
mk,23,скитам
mk,24,задник
mk,25,тепих muncher
mk,26,пискам
mk,27,cipa
mk,28,клиторис
mk,29,петел
mk,30,петел-морон
mk,31,петлите
mk,32,кун
mk,33,глупости
mk,34,cum
mk,35,cumshot
mk,36,кунилинус
mk,37,пичка
mk,38,проклето
mk,39,дик
mk,40,дилдо
mk,41,dink
mk,42,куче-fucker
mk,43,duche
mk,44,dyke
mk,45,ејакулација
mk,46,ејакулирани
mk,47,ејакулира
mk,48,fag
mk,49,задебелување
mk,50,педер
mk,51,педери
mk,52,фанни
mk,53,felching
mk,54,фелатио
mk,55,прирабница
mk,56,ебам
mk,57,заебана
mk,58,fucker
mk,59,fuckers
mk,60,ебат
mk,61,fuckings
mk,62,празни епови
mk,63,проклети бог
mk,64,пекол
mk,65,дупка
mk,66,роговиден
mk,67,непотребен пат
mk,68,kock
mk,69,labia
mk,70,страст
mk,71,мазохист
mk,72,мастурбира
mk,73,мајка ебе
mk,74,наци
mk,75,црнец
mk,76,нигери
mk,77,оргазам
mk,78,оргазми
mk,79,pecker
mk,80,пенис
mk,81,мочам
mk,82,изнервирани
mk,83,миксер
mk,84,моча
mk,85,писење
mk,86,pissoff
mk,87,поп
mk,88,порно
mk,89,порнографија
mk,90,измамник
mk,91,приколки
mk,92,пубе
mk,93,пички
mk,94,силување
mk,95,силувач
mk,96,ректум
mk,97,ретардиран
mk,98,римминг
mk,99,садист
mk,100,навртување
mk,101,скротум
mk,102,сперма
mk,103,секс
mk,104,дремка
mk,105,замаглување
mk,106,shemale
mk,107,срање
mk,108,ситни
mk,109,посрамен
mk,110,скинка
mk,111,курва
mk,112,уличари
mk,113,smegma
mk,114,смрдеа
mk,115,грабне
mk,116,син-на-кучка
mk,117,spac
mk,118,пружи
mk,119,тестис
mk,120,тит
mk,121,цицки
mk,122,турдар
mk,123,вагината
mk,124,viagra
mk,125,вулва
mk,126,ванг
mk,127,wank
mk,128,x оценет
mk,129,xxx
ml,0,ഗർഭഛിദ്രം
ml,1,വിശപ്പ്
ml,2,മലദ്വാരം
ml,3,കഴുത
ml,4,അസി ഫക്കർ
ml,5,കഴുതകളെ
ml,6,ആസ്ഹോൾ
ml,7,അശ്ളീലങ്ങൾ
ml,8,ബോൾബാഗ്
ml,9,പന്തുകൾ
ml,10,തന്തയില്ലാത്തവൻ
ml,11,ബെല്ലെൻഡ്
ml,12,മൃഗീയമായ
ml,13,മൃഗീയത
ml,14,ബിച്ച്
ml,15,ബിച്ചുകൾ
ml,16,ബിപിഡിംഗ്
ml,17,രക്തരൂക്ഷിതമായ
ml,18,ആശ്വാസം
ml,19,ബലോക്ക്
ml,20,ബോബ്
ml,21,പൂക്കൾ
ml,22,സ്തനങ്ങൾ
ml,23,ബ്യൂട്ടാ
ml,24,ബം
ml,25,മയക്കുമരുന്ന്
ml,26,പരവതാനി മാൻച്ചർ
ml,27,ചുംബ്
ml,28,സിപാ
ml,29,ക്ലോറിസിസ്
ml,30,കോക്ക്
ml,31,കോക്ക് സക്കർ
ml,32,കോക്സ്
ml,33,കോൺ
ml,34,ക്രാപ്പ്
ml,35,ശുക്ലം
ml,36,പുരുഷാരം
ml,37,സി
ml,38,മുഷിഞ്ഞ
ml,39,കഷ്ടം
ml,40,ഡിക്ക്
ml,41,ഡിൽഡോ
ml,42,dildos
ml,43,ഡൈൻ
ml,44,നായ-ഫക്കർ
ml,45,ഡച്ച്
ml,46,ഡൈകെ
ml,47,ശമിപ്പിക്കുക
ml,48,മോഷ്ടിച്ചു
ml,49,വികാരങ്ങൾ
ml,50,വിരസത
ml,51,മടി
ml,52,ക്ഷീണിപ്പിക്കുക
ml,53,fagot
ml,54,വഞ്ചന
ml,55,ഫാനി
ml,56,വേദന
ml,57,flange
ml,58,ഊമ്പി
ml,59,സംഭോഗം ചെയ്യുക
ml,60,ഫക്കർ
ml,61,നർമ്മം
ml,62,ഫഡ്ജ് പാക്കർ
ml,63,ദൈവം-കൊള്ളിത
ml,64,ഗോഡ്ഡം
ml,65,നരകം
ml,66,വയ്ക്കുക
ml,67,വൃത്തികെട്ട
ml,68,ജെർക് ഓഫ്
ml,69,കിക്ക്
ml,70,ലാബിയ
ml,71,മോഹം
ml,72,മോഹഭംഗം
ml,73,മാസോച്ചിസ്റ്റ്
ml,74,സ്വയംഭോഗം ചെയ്യുക
ml,75,അമ്മ ഫക്കർ
ml,76,നാസി
ml,77,നിഗർ
ml,78,മയക്കുമരുന്നുകൾ
ml,79,രതിമൂർച്ഛ
ml,80,പെക്കർ
ml,81,ലിംഗം
ml,82,മൂത്രമൊഴിക്കുക
ml,83,കുഴഞ്ഞുവീഴുന്നു
ml,84,പിസ്സർ
ml,85,പിസ്സകൾ
ml,86,pissing
ml,87,പിസ്സോഫ്
ml,88,poop
ml,89,അശ്ലീലം
ml,90,അശ്ലീലത
ml,91,പ്രാവി
ml,92,വിസർജ്യങ്ങൾ
ml,93,പ്യൂബ്
ml,94,pussies
ml,95,pussy
ml,96,ബലാൽസംഗം
ml,97,ബലാത്സംഗം
ml,98,മലാശയം
ml,99,തുടരുക
ml,100,റിമ്മിംഗ്
ml,101,സചിസ്റ്റ്
ml,102,വഞ്ചി
ml,103,പുല്ല്
ml,104,ബീജം
ml,105,ശവം
